,Tweet_text,emotion
456,conservative evidence-free zone ever shrink? they're claiming there's gap pay men,sadness
457,cbs bob schieffer asks \xe2\x80\x98are republicans equal pay women?\xe2\x80\x99 #usa #america #ccot #tyranny #conservative,joy
458,newsbusters life long conservative & business,disgust
459,"obama ""equal pay act"" | conservative byte via",sadness
460,"are
 conservative women content w/gop want 2 equal pay rights? pay",sadness
461,women koch-funded conservative groups lambaste equal pay measure via,sadness
462,"obama equal pay act | conservative byte via conservativebyt //""war women"" another mantra",sadness
463,adorkablekati thinking be. think equal pay women great bill & every conservative know thinks,guilt
464,pamslove rr_conservative hillaryclinton sarahpalinusa every single gop women voted equal pay women. gals,sadness
465,conservative republican gov\'t doesn\'t make equal pay,sadness
466,"conservative logic weird. you
 say your
 concerned women slipping
 into
",guilt
467,equal pay equal work - bizzare???\nhow long let redefine word conservative???,sadness
468,"#teaklanistan news
 #stepford edition - women #koch-funded conservative groups lambaste equal pay measure",sadness
469,women koch-funded conservative groups lambaste equal pay measure via,sadness
470,"way out: yet another conservative gonad. one opposes equal pay women grounds ""money...",sadness
471,totally #mccarthyism pick poor girl doesn't get #equalpay target conservative groups.,sadness
472,koch-funded conservative groups lambaste #equalpay measure win gop support,sadness
473,jaketapper susancrabtree really surprised ignorance conservative followers. advocates want equal pay equal,sadness
474,"everyone agrees women get equal pay job. conservative don't like them
",sadness
475,women living conservative states get keep earned income women living liberal,sadness
476,democrats' equal pay hypocrisy | conservative byte via,joy
477,women koch-funded conservative groups lambaste equal pay measure via thinkprogress therealroseanne,sadness
478,women #koch-funded conservative groups lambaste #equalpay,sadness
479,#koch funds conservative women's groups opposing equal pay measure,sadness
480,#tcot #conservative equal pay,sadness
481,"welldoneson racingfan70 soopermexican them
 women won't get equal pay look good conservative",sadness
482,women #koch funded conservative groups lambaste #equalpay measure - thinkprogress,sadness
483,women koch-funded conservative groups lambaste equal pay,sadness
484,conservative senators underpaid women: drop dead - equal pay women: idea still ahead it...,sadness
485,women koch-funded conservative groups lambaste equal pay measure,sadness
486,conservative senators underpaid women: drop dead: equal pay f...,sadness
487,conservative senators underpaid women: drop dead: equal pay women: idea still ahead o...,sadness
488,conservative senators underpaid women: drop dead: equal pay women: idea still ahead o...,sadness
489,see #equalpay trending. assume referring liberals only.we know really don't care supporting conservative,sadness
490,conservative website #dailycaller reports men working sen davis make $ women staffers. seems #equalpay bipartisan,joy
491,democrats' equal pay hypocrisy | conservative byte via,joy
492,women koch-funded conservative groups lambaste equal pay measure via,sadness
493,women koch-funded conservative groups lambaste equal pay measure via,sadness
494,#women #koch(#boycott)-funded #conservative groups lambaste #equalpay measure via,sadness
495,many women lambasting equal pay come conservative groups funded koch brothers,sadness
496,"democrats\' ""equal pay"" hypocrisy | conservative byte via",joy
497,women #koch funded conservative groups lambaste #equalpay measure - thinkprogress,sadness
498,(started rt fell asleep) rz igorvolsky women koch-funded conservative groups lambaste equal pay,sadness
499,women koch-funded conservative groups lambaste equal pay measure:,sadness
500,women koch-funded conservative groups lambaste equal pay measure,sadness
501,"met lady opposes law guarantees equal pay women. nice.\nit\'s one thing conservative... ' @wilw ap ok, i've always conservative angers me. good ol' boy club strikes",sadness
502,really allowed say conservative women aren't #pushy enough stand equal pay? mtomasky,sadness
503,happy show am: #pushy conservative woman believes #equalpay believe now? _silversmith mtomasky,disgust
504,daily beast (which hardly conservative) destroyed $0.77 #equalpay statistic months ago -->,guilt
505,read entire article conservative arguing equal pay saying liberal agenda destroy,sadness
506,advocating equal pay equal work become communism conservative land.,sadness
507,mason conservative: equal pay women!,sadness
508,good see strong conservative women declaring respect,guilt
509,aaronworthing hopefully it's cnn... female conservative pol debated excerable anita dunn #equalpay #thelead,joy
510,conservative women face equal pay equal work insidious. wake sisters! it's false,sadness
511,would love conservative-minded person explain equal pay women condescending..:,disgust
512,ag_conservative jpalm44 edhenrytv pressec reporter ask female staffers white house getting equal pay,sadness
513,conservative still,sadness
514,republicans dismiss equal pay efforts touting outreach women/ conservative women?,sadness
515,#cnn & wolfblitzer best slam white house equal pay day. cnn conservative news,sadness
516,ag_conservative boycott wnba raise pay match league minimums. #equalpay,joy
517,boss conservative man. son obamabot big title. make way $$ son. screw equal,sadness
518,amusing see conservative heads exploding equal pay 50% population. #lillyledbetter - go,sadness
519,equal pay day...conservative group takes look what's happening inside wh:,sadness
520,waiting conservative provide good argument women deserve equal,sadness
521,sounds like #conservative women don't backs women denied equal pay equal work,sadness
522,conservatives push back equal pay efforts. what's conservative livable wage? lebassett:,sadness
523,obama moving without congress | conservative byte via conservativebyt executive order 2 force equal,sadness
524,4therecord: equal pay equal work equality,sadness
525,well as: equal pay equal work//its conservative belief pay person(regardless clor/sex)the wage advertised4wor,sadness
526,"lkruczek ain't fair should
 get equal pay think!!\n#brother #sisterpatriots\n#waar\n#michigan",sadness
527,take conservative dcexaminer \xe2\x80\x94 texasgop jittery they're losing #equalpay:,sadness
528,lesliemarshall. admitted,fear
529,long conservative outlets hijack conversation equal,joy
530,conservative texas republicans don&#8217;t support equal pay &#8216;men better negotiators&#8217; -,sadness
531,michellemalkin strong conservative,joy
532,right wing #conservative views,joy
533,rachelveronica don't know,sadness
534,"labor
 show true",guilt
535,cllrianbevan roberthodkinson would money tackle ramsbottom roads conservative run council settled equal pay,sadness
536,- davidjollycd13 lobbied behalf conservative millionaire oppose #paycheckfairness,joy
537,1st instance equal pay women government policy #ata air transport auxiliary women pilots ww2 female conservative,joy
538,call #conservative,sadness
539,greedy sexist bosses getting away paying women,sadness
540,"mike_beacham jacobson_martin conservative_vw he'll use claim they're be
 offering woman equal job with
 equal",sadness
541,she's proactive voting gay rights conservative & tnr/valleyswag worried equal pay,sadness
542,made dagenham horror movie conservative gynophobe. waiting see women succeeded getting equal pay,sadness
543,rolandsmartin loved discussion equal pay conservative address,joy
544,rolandsmartin,joy
545,talibahn women working.the american conservative equal pay women. see,sadness
546,"youredamned last days i\'ve encountered many conservative women opposed equal pay laws; frequent references ""god\'s",joy
547,interesting (and conservative) debate #foxnews equal pay women...,sadness
548,supporting equal pay women liberal conservative,sadness
549,conservative women live-tweeting #sotu slam every point says women need equal,sadness
550,"i\'m curious conservative women applaud hear ""equal pay equal",sadness
551,"september
 conservative meps voted equal pay policy promised improve matters uk - 3 months later opposite",sadness
552,"sarajschroeder alainagrey why
 hell would woman conservative? you
 really want 2 stay barefoot & pregnant? equal",sadness
553,ehensley71 go back previous argument: equal,sadness
554,ehensley71 equal pay slander demote conservative,joy
555,conservative meps believe equal pay equal work know westminster needs more!,sadness
556,equal pay equal work? - ukip conservative meps help strengthen 43 year old,sadness
557,"fighting 4 equal pay women right gay right immigration reform healthcare 4 better edu makes liberal 1dont want be
",sadness
558,wirespyuk preach human rights. equal pay equal work. conservative politicians say society needs,sadness
559,#gop #teaparty #dontshutmedown conservative women oppose equal rights equal pay women give,sadness
560,conservative meps vote #eu support countries aiming achieve equal pay men & women 2020.,sadness
561,amazes 2013 & conservative leaders still support equal pay women.,guilt
562,kids get hollow busts conservative pundits various shaped blocks. block represents equal,sadness
563,raising minimum,sadness
564,"apparently wanting equal pay men women makes one socialist. something. thanks dude with
 conservative buzzwords.",sadness
565,je_conservative oh! & let's,guilt
566,conservative friend justify perry's veto equal pay bill? i'm really,sadness
567,still waiting conservative talking points gov. perry vetoed equal pay equal work. passed...,sadness
568,tjbruggeman parrot gop/conservative line ways -except- ones matter (maternity,guilt
569,white privilege except white conservative men hating uterus equal pay haughtonclark,sadness
570,almightygod fourth: equal pay women something conservative minds think already,sadness
571,conservative women teach daughters equal pay laws passed decades ago....democrats teach,sadness
572,"ag_conservative reply
 equal pay women. hear hear. prove",sadness
573,conservative columnist rachel breaux gives take: equal pay act ensure harm equality?,sadness
574,governorperry conservative values mean vetoing equal pay women?,sadness
575,vetoing equal pay? #gopheartsladies mt governorperry:a pleasure getting folks excited conservative convictions & courageous,anger
576,buso8200 conservative women generally don't believe that's fight government involved in. i'll fight equal,sadness
577,texas governor rick perry vetoes equal pay bill \nnow that's,joy
578,new rick perry assholery...he vetoes equal pay bill -,sadness
579,equal pay act: need next generation - conservative byte via,sadness
580,conservative,joy
581,hnsthncbsd yes...and equal mean equal pay equal work! inequality still there.time owned conservative cnn owner. trust,sadness
582,"conservative position: women paid am
 money work. #equalpay #tcot thanks",sadness
583,#equalpay act turns,sadness
584,surprise! equal pay act turns,sadness
585,equal pay act turns,sadness
586,"garyblackmon conservatives are
 one mind conservative women would agree men like today equal pay 4 equal work",sadness
587,equal pay act turns,sadness
588,#nj gov. chris christie conservative.he opposes,sadness
589,conservative relative posted picture comment messed women don't equal pay us...i,sadness
590,sfcpdx normsmusic sure crazy conservative world marshablackburn living in. \nequal pay equal work exactly women,sadness
591,treating equal pay women like old conservative argument affirmative action.,sadness
592,round-up: meltdown conservative christian consulting,sadness
593,blackburn:,guilt
594,marsha blackburn: women 'don't want' equal pay laws! women mean #conservative women obey,sadness
595,#thingsthatwillupsetobamavoters conservative opposition women getting equal pay men:,sadness
596,dancwn let's,guilt
597,[conservative blogs] dueling,joy
598,fuck inequality. women deserve equal pay equal work. still issue 2013? answer: conservative,sadness
599,dueling,joy
600,thought obama solved equal pay lilly,sadness
601,equal,sadness
602,obama declares thursday 'national equal pay,sadness
603,conservative women's group iwf wants know there's nothing worry comes equal pay,sadness
604,waitingformeg hrc >back square one fighting equal pay conservative rape-apologists women-haters... day,sadness
605,conservative leadership embrace equal pay women next? mention policy change respect,sadness
606,don't believe equal pay women believe conservative libertarian classical liberalism? making,sadness
607,,guilt
608,"you
 know you
 board conservative family blame you
 4 liberal you
 say women equal",sadness
609,case forgot he's actually conservative rt emilyslist: #saynotochristie: chris christie vetoed equal pay,sadness
610,conservative group would say equal pay laws bad,sadness
611,"conservative women\'s group emails: ""what american women really need opportunity find jobs"" equal pay",sadness
612,i'll never understand conservative women looked pissed potus calls equal,sadness
613,boehner favor equal pay women increasing minimum,sadness
614,thought equal pay solved lilly ledbetter?,sadness
615,#israeli #reform #conservative #rabbis petition court demanding equal pay,sadness
616,israeli reform conservative rabbis petition court demanding equal pay (cc:,sadness
617,henry_fork equal,sadness
618,ericsaenz4 thereidreport obama much black conservative gop advocate,joy
619,beyonc\xc3\xa9's super bowl performance inspires conservative freakout | thinkprogress,fear
620,savannahkhan rw hack conservative independent women's forum.,joy
621,may sound conservative may surprise i'm equal pay equal work... that's union sisters,sadness
622,conservative fresh start report proposes opt eu law equal pay. prime minister rule opt-out today?,sadness
623,edshow nra believes entitled gun,sadness
624,cllr campion says conservative group support motion. cllr hart also refers equal pay,joy
625,natefromusa along opposition gay marriage equal pay act still think gop goes social liberal fiscal,joy
626,bullmittartist: conservative publication smears woman asked debate question equal pay\n\nthe conserva\xe2\x80\xa6,joy
627,aliciamenendez 3) conservative women voted equal pay & mccain thinking palin could entice hilary,sadness
628,"gop gender gap: ""we health care & equal pay equal work without undermining conservative principles\xe2\x80\x9d",sadness
629,i'm conservative 2' trying 2,sadness
630,geigerdan he's definitely fiscally,joy
631,i'm sorry,fear
632,say you're economically conservative romney doesn't support equal,sadness
633,"melissajoanhart many liberals
 get melodramatic?",sadness
634,biasedgirl instapundit liberal men patronize women stiffing women equal,sadness
635,"listened 30mins conservative talk radio way home. apparently ""war women""/equal pay phony! can\'t believe eyes lied",sadness
636,dumb conservative bitches attacked female republican asking equal pay women it's actually,sadness
637,conservative media figures attack teacher katherine fenton asking equal pay,joy
638,voter's equal pay question leads conservative smear campaign,sadness
639,"mrskellypierce conservative_vw woosha! equal pay place since 1963 you'll still able want with
 body",sadness
640,alliekatsnow conservative_vw say allison..voting equal pay...telling women cannot,sadness
641,scrltt64 conservative_vw djsashburn ryxyqilyfok theresa 299 republicans voted equal pay,sadness
642,"ag_conservative will
 doesn't ensure equal pay. ensures obama's with
 employees sue difference. anitaknepp",sadness
643,sorry conservative,guilt
644,gop sexism. ugly conservative publication smears woman asked debate question equal pay | raw story,joy
645,benlabolt lilly ledbetter ensures equal pay women,sadness
646,ag_conservative lis_smith equal pay long law. ledbetter,sadness
647,dimwit joe biden lilly ledbetter 'big deal' woman seek equal pay work,sadness
648,love joe tells truth. mt freebeacon: biden: lilly ledbetter act \xe2\x80\x98not big deal terms equal pay\xe2\x80\x99,disgust
649,conservative sites attacking woman asked equal pay question,sadness
650,equal pay women opposed 4 conservative judges romney favors via,sadness
651,hi,fear
652,conservative blog attacks katherine fenton audacity asking equal pay:,sadness
653,rt rcooley123: conservative publication smears woman asked debate question equal pay>>> hits keep,sadness
654,"dkinnamon endorse because
 don
 agree potus? conservative pub smears woman asked equal pay",sadness
655,another proud moment conservative politics: publication smears young woman asked #mitt question equal pay.,sadness
656,conservative publication smears woman asked debate question equal pay | raw story,joy
657,"conservative dipshit stepped equal pay facebook
",sadness
658,conservative #gop publication smears young woman asked #equalpay #debate question,sadness
659,female romney adviser calls equal pay left wing agenda via zite. sadly reveals conservative,sadness
660,"pay female with
 staff less? mt barackobama: equal pay equal work. what's stake",sadness
661,conservative rag smears woman asked debate question equal,sadness
662,joanwalsh conservative pub smears woman asked equal pay \xe2\x80\xa6 \xe2\x80\xa6 thenewspress,joy
663,secupp conservative pub smears woman asked equal pay \xe2\x80\xa6 thenewspress the_news_herald,joy
664,woman asks question equal pay,sadness
665,rt crewislife: conservative publication smears woman asked debate question equal,joy
666,otoolefan first page conservative playbook reads: \xe2\x80\x9cif woman asks equal,sadness
667,"rt adamserwer: many women prioritize equal pay & repro rights repelled by""feminism"" amazing conservative",sadness
668,conservative publication smears woman asked equal pay women presidential debate. | raw story,joy
669,"beginning think ""small government"" fig leaf conceal conservative hostility equal pay",sadness
670,way get women voters gop! otoolefan rt crewislife: conservative publication smears woman asked debate question equal,joy
671,"women prioritize equal pay repro rights repelled by""feminism"" amazing conservative",sadness
672,faultromney binders/ conservative publication smears woman haddebate question equal pay \xe2\x80\xa6 via,sadness
673,conservative,joy
674,"gopjulee women receive equal pay men? why
 #romney refuse say so? #conservative view women paid",sadness
675,"undecideds: enough yet? conservative publication smears woman asked debate question about
 equal pay",sadness
676,wtf? idiots rt bmangh: conservative publication smears woman asked debate question equal pay | raw story,sadness
677,"conservative publication smears woman asked debate question equal pay tell there's attempt
 decrade women",sadness
678,conservative media attack #debate question #equalpay,joy
679,conservative publication smears woman asked equal pay | raw story - american taliban work,sadness
680,conservative publication smears woman asked debate question equal pay: dare women ask,sadness
681,conservative publication smears young woman asked equal pay women presidential debate,joy
682,disgusting mt lisamaatz conservative media attack #debate question #equalpay,joy
683,"conservative media attack debate question #equalpay ""feminazi""",joy
684,"ag_conservative equal pay laws books since '63 (equal pay act) '64 (title vii). oh
 constantly overstates",sadness
685,"ag_conservative will
 isn't historic law addressing equal pay women 1st time. addresses statute limitations issue",disgust
686,obama camp claims passed law address equal pay complain problem unequal pay?,sadness
687,"atlantic
 piece arguing women",sadness
688,sex,disgust
689,ag_conservative barackobama cares much women equal work equal pay keeps unemployed - work - pay,sadness
690,conservative party belief women equal pay job man wrapped in...,sadness
691,conservative media attack woman asked question #equal pay women,joy
692,ag_conservative equal pay equal,sadness
693,"ag_conservative actually read law obama signed definitely
 give women equal pay",sadness
694,ag_conservative nope. it\'s type career chosen,anger
695,"shanna_katz see conservative ""argument"" equal pay women- discourage couples stay home",sadness
696,ag_conservative yes! equal pay makes different bush?,sadness
697,severe conservative mittens got confused moderate mittens lying equal pay. got,sadness
698,"\xe2\x80\x9 9news: taking away second
 presidential debate?\xe2\x80\x9d romney's conservative values spilling gun control & equal",sadness
699,conservative woman can't republicans pave way equal pay .. woman owned business,sadness
700,crowley get beat conservative press softball question equal pay,sadness
701,obama gets layup equal pay women question. still waiting one undecided,sadness
702,darthvader4hire conservative candidates fight equal,sadness
703,"mitt romney professional
 choice professional
 equal pay women moderate back running governor! he's",sadness
704,women & veterans - open eyes! republi'cons' (not conservative) voted equal pay women/voted jobs bill,guilt
705,[conservative blogs] warren offers silent defense equal pay,sadness
706,warren botches equal pay,joy
707,fife racks biggest bills dealing equal pay claims: conservative-supplied figures show councils ...,sadness
708,jesuotaku ultra conservative assume meant socially (jail women protesting equal,sadness
709,#dnc2012 democrat woman want equal pay equal,sadness
710,"conservative come....i believe
 equal pay equal work",sadness
711,yep. ag_conservative ... equal pay codified 1962. lilly ledbetter act allowing,sadness
712,democrats focus equal pay issue obama white house pays women,joy
713,allegedly conservative candidate refuses comment whether equal work deserves equal pay.,sadness
714,equal pay equal work fundamentally conservative,sadness
715,equal pay equal work american,sadness
716,lowcountrywolf man haters want equal pay. ugly women liberals. pretty women conservative. you've seen,sadness
717,obama economy leaves women,guilt
718,bonnieerbe thank shutting conservative,guilt
719,don't pretend socially liberal & fiscally conservative race. there's nothing economically friendly opposing equal,sadness
720,"liberals
 attack women",joy
721,"adamsjojogeorge grracy you
 want equal",sadness
722,chucktodd yes kbh conservative antiwomen. voted fair pay act guarantee equal pay,sadness
723,women want equal pay equal,sadness
724,dear conservative girls defending paul ryan. guess agree don't deserve equal,sadness
725,1/3 conservative's non sequitur post hoc ergo propter hoc jabberwocky erroneous. #economy #dnc #,sadness
726,don't get conservative women equal pay better parental leave benefits. men,sadness
727,"romanymalco conservative states are
 repealing equal work equal pay laws because
 women don
 'need' make much men. wtf",sadness
728,obama's democrats anti-equal pay. real 'war women' - thomas sowell - townhall conservative columnists,sadness
729,#nbc medical editor claims saudi arabia better u.s. equal pay,joy
730,equal pay like special payoffs trial,joy
731,thehermancain buddies gonna hit strip clubs #cpac conservative? #equalpay strippers,sadness
732,equal pay,sadness
733,conservative friends seriousness explain fair pay,joy
734,equal pay equal work' silly,sadness
735,"liberals cry out: ""equal pay men & women"" marxist thinking. conservative cry is: ""equal pay work equal",sadness
736,cc: conservative female voters. rt barackobama: every gop senator voted helping women get #equalpay equal,sadness
737,really try open minded accept conservative,sadness
738,"""fiscal conservative"" says gop votes equal",joy
739,conservative,joy
740,[blog] : judith lichtman makes conservative townhall contributor look foolish equal pay,joy
741,it's true? yes. rt owillis: promoting equal pay women really makes conservative men,sadness
742,equal pay,sadness
743,equal pay women party,sadness
744,#equalpay liberal women make less conservative,sadness
745,tell obama/dems stop underpaying female employees. mt vj44: woman earns 77\xc2\xa2 every $1 man does.,sadness
746,#conservative professional,fear
747,believe equal pay,sadness
748,"#equalpay one anti-women laws. pressure business give #equalpay voluntarily. #equalpay laws because
 women",disgust
749,want #equalpay passed want women,sadness
750,want women,sadness
751,#conservative #women support #waronwomen waged #gop. attacking equal,sadness
752,conservative_vw so...? michele #bachmann voted #equalpay women work man.,guilt
753,"shoq #p2 um alec conservative legislative organization""who infiltrated ways gop.",joy
754,democrats violate equal pay,sadness
755,war women war liberal women. bills passed & signed also go conservative women getting equal,sadness
756,thinkprogress equal pay violates conservative social darwinism. women assumed 'weak' & thus 'deserve' less -& there's war,sadness
757,,joy
758,emilylhauser question conservative,joy
759,stingernlg <--- conservative said govwalker repeal equal,sadness
760,kevinbox3,sadness
761,"rushlimbaugh we're conservative women because
 support taking away rights women. things like abortion & equal",sadness
762,"mitt severely conservative: believes are
 vs with
 needs reversed. will\nnot recognize women's right equal pay equal work",sadness
763,slk018 i'm saying thing. i'm saying equal pay act 1963,anger
764,equal pay equal work msnbc liberal network refuses,joy
765,there's excuse repealing equal pay legislation. absolutely logical argument. you're conservative asshole. fuck,sadness
766,"women fought vote conservative women fought them. women fight 4 equal pay women fight against
",sadness
767,"maureenshaw good thing ab going conservative southern university
 showing good ol boys feminists like",sadness
768,zachpoturica charlie conservative believes equal pay job. also thinks dogs allowed every,sadness
769,btferron true. mary bono mack widow sonny,disgust
770,wr_systems republican gov.scott walker repealed equal pay 4 women wisconsin... tell conservative done 4,sadness
771,barackobama. four years,guilt
772,"conservative: pretend believe ""free market"" opposing equal pay",sadness
773,video: #women earn less,sadness
774,obama declares national equal pay,guilt
775,rt sunshineempire: equal pay equal work conservative vs. liberal issue? seems like simple 14th amendment,sadness
776,"obama labor second
 admits woman's equal pay bill nothing end pay gap",sadness
777,"sarahpalinusa sarah didn't you
 comment buddy walker quietly repealed wisconsin
 equal pay law? conservative",sadness
778,go talk conservative equal pay issue. let's see find one willing,sadness
779,exposeliberals dwstweets conservative demanding equal pay women sudden??,sadness
780,ledbetter lawsuits -- equal,sadness
781,isn't like #conservative need time think whether support equal pay women.,sadness
782,oh,guilt
783,"concerned women america (female conservative \'biblical\' group): equal pay day ""annual",sadness
784,reincepriebus wants forget gop war,sadness
785,ultra-conservative republican governor scott walker eliminates wisconsin equal pay law... what? #dumbassness \n,sadness
786,scott walker quietly repeals wisconsin equal pay law #conservative,sadness
787,conservative war spending kills women children,disgust
788,2/3 opposition equal- pay senate,joy
789,"stayrc jeremycorbyn conservative you
 don't want body 2 enforce disability + sex + race discrimination acts? + equal pay",sadness
790,conservative republicans fight deny women right choose health,sadness
791,[conservative blogs] perennial canard \xe2\x80\x98equal,sadness
792,whether liberal,joy
793,noticed conservative republicans weren't applauding equal pay equal work women. really needed,sadness
794,"don
 care youre ultra conservative",sadness
795,moore: america conservative country. majority,sadness
796,even conservative folks reasonably still want women get equal,sadness
797,"conservative party favor
 equality?",sadness
798,rr_conservative heroes equal pay amendment,sadness
799,[conservative blogs] feminist goal never equal pay equal work; pay less,sadness
800,globeandmail reporting conservative's violated 'equal pay' clause human rights act force cp back,sadness
801,mmurraypolitics -he's,sadness
802,tweet conservative quote day \xe2\x80\x93 susan b. anthony quote: \xe2\x80\x9ci demand equal pay,fear
803,conservative vic government must support next stage #equalpay case + fund,joy
804,feminists\xe2\x80\x99 equal pay,sadness
805,feminists\xe2\x80\x99 equal pay,sadness
806,bad math equal pay,sadness
807,"things jug
 get rid she's social conservative:",sadness
808,denied rights choose even cases rape incest recent vote equal pay,sadness
809,oh,anger
810,#slapyourself woman voted conservative & don`t remember #republicans unanimously voted equal pay,sadness
811,conservative jerks kill equal pay,sadness
812,rt. votingfemale i'm conservative feminist. answer question?>doesn't. want equal pay women not?,sadness
813,sarahpalinusa's 'conservative feminist' gop shoots equal pay equal work. explain gop supports,sadness
814,rt closethepaygap theresa may steps conservative-liberal democrat coalition take deliver equal,disgust
815,next week's conservative party conference give hints future government policy equal #pay,joy
816,conservative c\xd0\xb0\xd0\xbc\xd0\xb8\xd0\xb7\xd0\xb4\xd0\xb0\xd1\x82: senate's equal pay act: legislating,sadness
817,lesliemarshall conservative women don't want equal pay? think bonnie recipient bail,sadness
818,"maddow emphasizing rich gop women. thought
 you
 celebrate women executives making equal pay!",sadness
819,"women win millions equal pay conservative election candidate philip lardner suspended making ""deeply",sadness
820,tm introduces conservative policies including equal,sadness
821,female council employees win equal pay case - telegraph,sadness
822,"escaping serfdom: lonely conservative public employee unions: ""what ever happened equal pay",sadness
823,"equal pay ""whole issue"" feminism? kthalps presses conservative commentator define feminist
",joy
824,vpaige wish would toned abortion thing & stuck equal pay. conservative,sadness
825,4 record.i'm progressive conservative.i despise,sadness
826,conservative musings: barack obama equal pay: obama campaign recent ad concerning,joy
